client_id,gender,region,city_type,income_group,employment_type,digital_adoption_level,registration_month_offset,age_base,customer_segment,salary_project_flag,estimated_monthly_income,snapshot_date,client_tenure_days,client_age,active_products_count,closed_products_count,product_diversity_score,has_debit_card,has_credit_card,has_deposit,has_loan,has_mobile_app,has_savings_account,days_since_last_product_open,days_since_last_product_close,txn_count_30d,txn_count_60d,txn_count_90d,txn_count_180d,txn_sum_30d,txn_sum_60d,txn_sum_90d,txn_sum_180d,txn_avg_amount_30d,txn_avg_amount_90d,txn_max_amount_90d,successful_txn_rate_90d,failed_txn_count_90d,active_txn_days_30d,active_txn_days_90d,days_since_last_txn,cash_withdrawal_count_90d,card_purchase_count_90d,p2p_transfer_count_90d,utility_payment_count_90d,mobile_txn_share_90d,atm_txn_share_90d,branch_txn_share_90d,txn_count_prev30,txn_count_last30,txn_count_change_30d,txn_count_change_pct_30d,txn_sum_prev30,txn_sum_last30,txn_sum_change_30d,txn_sum_change_pct_30d,app_login_count_30d,app_login_count_60d,app_login_count_90d,app_events_count_30d,app_events_count_90d,unique_app_event_types_90d,active_app_days_90d,days_since_last_app_login,days_since_last_app_event,transfer_created_count_90d,payment_created_count_90d,balance_view_count_90d,support_chat_opened_count_90d,loan_offer_view_count_90d,app_login_prev30,app_login_last30,app_login_change_30d,app_login_change_pct_30d,tickets_count_30d,tickets_count_90d,complaints_count_90d,critical_tickets_count_90d,open_tickets_count,escalated_tickets_count_90d,avg_satisfaction_score_90d,min_satisfaction_score_90d,days_since_last_ticket,days_since_last_complaint,marketing_contacts_30d,marketing_contacts_90d,retention_contacts_90d,campaign_open_rate_90d,campaign_click_rate_90d,push_contacts_90d,sms_contacts_90d,email_contacts_90d,call_contacts_90d,days_since_last_marketing_contact,estimated_revenue_3m,estimated_revenue_6m,estimated_cost_3m,net_value_3m,avg_balance_3m,avg_balance_6m,value_segment,target_churn_60d,future_txn_count_60d,future_app_login_count_60d,future_product_open_count_60d,activity_segment,complaint_segment,digital_segment
2145,M,Astana,small_city,high,employee,low,32,31,affluent,1,736415.8555020891,2025-03-01,1380,32,2,0,2,1,0,0,0,1,1,494,,8,12,20,38,528776.7482079933,861285.0721753291,1308913.0227256722,2551662.614140132,66097.09352599917,65445.65113628361,200299.1904205088,0.9431118191835016,0,4,20,13,3,7,3,4,0.3700692659792546,0.5440745345924217,0.0858561994283236,9,8,-1,-0.1111111111111111,426282.57249036856,528776.7482079933,102494.17571762478,0.2404371708626219,1,3,4,4,17,2,17,2,74,3,2,3,1,1,3,1,-2,-0.6666666666666666,1,1,0,0,0,0,4.079556929632986,3.0,42.0,,0,1,0,0.2908157940026226,0.0779460408754739,1,0,0,0,55.0,14941.362572379863,32814.71046969157,3315.836030935653,11625.526541444213,1352782.5978936371,1335289.9142660282,medium_value,0,8,1,0,activity_drop,no_recent_complaints,low_digital_engagement
2296,M,Almaty,rural,medium,entrepreneur,medium,31,19,sme_owner,0,197384.01694432303,2025-03-01,1350,20,1,1,1,1,1,0,0,1,0,362,447.0,7,8,13,23,59995.32913462381,88414.86038207934,90894.74528746428,176385.4893023952,8570.761304946258,6991.903483651098,26333.938057915915,0.967703127902572,1,6,13,29,2,4,2,1,0.2666426497164991,0.684811892999824,0.048545457283677,10,7,-3,-0.3,101881.94172679792,59995.32913462381,-41886.612592174126,-0.4111289192396372,4,7,10,8,28,8,28,36,15,4,4,4,1,1,5,4,-1,-0.2,0,0,0,0,0,0,,,,,1,2,1,0.0,0.0,1,1,0,1,82.0,5170.41363108293,11470.976890805829,2982.677309734476,2187.7363213484546,406563.303709107,391184.5074413672,low_value,0,4,0,1,moderate_activity,no_recent_complaints,medium_digital_engagement
1834,M,Shymkent,rural,medium,employee,low,71,30,mass,1,331803.07617840124,2025-03-01,2550,31,2,6,1,1,1,0,0,0,1,561,208.0,9,15,24,38,165429.60499412028,434164.6253802537,554620.9108414821,930105.2536298756,18381.06722156892,23109.204618395088,95912.2941951806,0.9542287632504076,0,9,24,68,3,6,4,4,0.4732446181647883,0.1477824591579671,0.3789729226772443,11,9,-2,-0.1818181818181818,262088.1348323831,165429.60499412028,-96658.52983826282,-0.3688016243088616,0,3,5,3,7,4,7,13,77,1,1,3,0,0,3,0,-3,-1.0,0,0,0,0,0,0,,,,,0,2,0,0.3162364041730788,0.1336601841400349,0,0,1,0,36.0,10560.689493220128,18571.29601712564,4031.352800328908,6529.336692891219,411630.7645501071,426849.8464486857,medium_value,0,11,1,0,activity_drop,no_recent_complaints,low_digital_engagement
1356,M,Almaty,medium_city,low,employee,medium,19,40,mass,0,75610.2975314457,2025-03-01,990,41,1,0,1,1,0,0,0,1,0,640,,8,10,13,23,28715.7925402992,27649.98496132854,40646.9816007536,64010.02791049062,3589.474067537399,3126.690892365661,7659.73610508573,1.0,0,8,13,32,2,3,2,2,0.5545477129948426,0.4430914652027586,0.0023608218023987,9,8,-1,-0.1111111111111111,39835.7272054249,28715.7925402992,-11119.934665125713,-0.2791447638895212,1,5,11,5,26,1,26,21,55,1,1,7,1,1,1,1,0,0.0,0,0,0,0,0,0,,,,,1,1,0,0.0,0.0,1,0,0,0,24.0,2099.8611068851114,4701.561323284983,3514.874735159818,-1415.013628274707,270849.0238447906,246940.8784400499,low_value,0,8,3,1,moderate_activity,no_recent_complaints,medium_digital_engagement
811,M,South_KZ,medium_city,high,employee,medium,68,43,affluent,0,473528.60727199423,2025-03-01,2460,44,2,0,2,1,0,1,1,1,0,884,,2,7,14,34,44567.65721340218,169634.5421102319,365332.0232181332,785002.8649963227,22283.82860670109,26095.14451558094,35237.02296193648,1.0,0,2,4,66,2,6,2,1,0.4732014456952709,0.4705625594847523,0.0562359948199767,3,2,-1,-0.3333333333333333,75479.31365331938,44567.65721340218,-30911.65643991719,-0.4095381230133613,3,4,6,9,17,3,1,57,57,1,2,1,1,1,6,3,-3,-0.5,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,11091.302866657996,23717.491819232047,4304.259878167516,6787.04298849048,1054323.0882501842,952578.036710496,medium_value,0,2,4,1,moderate_activity,no_recent_complaints,medium_digital_engagement
2248,F,Karaganda,large_city,high,entrepreneur,medium,30,55,affluent,0,574188.047502215,2025-03-01,1320,56,2,1,2,1,1,0,0,1,0,697,891.0,4,9,14,32,52929.87866711292,114154.00839105662,187664.69673137748,330236.4211226194,13232.46966677823,13404.62119509839,24337.649603984948,0.9889617321604844,1,4,14,59,1,3,1,1,0.7219888927671294,0.2252314056946303,0.0527797015382401,8,4,-4,-0.5,75140.57290528853,52929.87866711292,-22210.69423817561,-0.2955885665946576,3,5,10,10,22,6,22,62,3,2,1,9,1,1,6,3,-3,-0.5,0,2,0,0,0,0,5.0,4.0,72.0,,0,2,0,0.4242136616111406,0.1837276382167265,2,1,1,0,77.0,13050.88621995541,30300.47994126513,3107.3757146445632,9943.510505310844,613997.6637353366,552915.0678149695,medium_value,0,1,3,1,moderate_activity,no_recent_complaints,medium_digital_engagement
1289,M,Astana,large_city,medium,employee,low,49,49,mass,0,537154.2616269069,2025-03-01,1890,50,2,0,1,1,0,0,0,0,1,488,,5,12,21,37,153051.059896675,317730.2605587899,453075.9442421474,832582.3993031002,30610.211979335,21575.04496391178,37066.23142016127,0.9121186449442076,2,5,21,5,4,7,3,1,0.7514935099342128,0.0881879179742429,0.1603185720915443,7,5,-2,-0.2857142857142857,191048.1418475338,153051.059896675,-37997.08195085882,-0.198887471939834,2,5,5,7,12,5,12,54,46,2,1,2,0,0,4,2,-2,-0.5,0,0,0,0,0,0,,,,,0,3,0,0.0651800505398438,0.0047443727413123,1,3,1,0,2.0,11521.93004052417,20818.25797266613,3386.5403861223763,8135.389654401793,326586.25230027793,334028.40759968635,medium_value,0,9,2,0,transaction_active,no_recent_complaints,low_digital_engagement
663,M,Almaty,medium_city,low,unemployed,high,49,61,mass,0,156772.7464252187,2025-03-01,1890,62,0,0,0,1,0,0,0,1,1,141,,5,10,13,25,35661.12053827928,59072.27996955692,122808.437341436,255950.9126321512,7132.224107655857,9446.802872418151,12769.913839801548,0.9537692506817356,0,2,13,44,2,4,1,2,0.8327536978984731,0.1122783090972942,0.0549679930042328,9,5,-4,-0.4444444444444444,81157.41837216956,35661.12053827928,-45496.29783389028,-0.5605932118892021,9,14,17,16,46,4,27,21,41,3,4,9,1,1,14,9,-5,-0.3571428571428571,0,0,0,0,0,0,,,,,1,1,0,0.3135724809072224,0.045770188183935,0,0,1,0,26.0,3312.064785612447,7097.160066213048,1700.5637959938008,1611.500989618646,340718.17889021087,325298.7351921675,low_value,0,5,7,0,digital_active,no_recent_complaints,digital_power_user
508,F,Almaty,large_city,high,employee,medium,33,41,affluent,1,648914.0656545828,2025-03-01,1410,42,1,0,1,1,1,0,0,1,1,835,,2,5,11,31,43125.038893771016,88428.80935705338,260943.85998267977,695990.6182117142,21562.519446885508,23722.16908933453,84989.32078504017,0.9089060321021578,0,2,11,48,1,4,1,2,0.845685611188868,0.1387117799173085,0.0156026088938236,5,2,-3,-0.6,108942.64297557125,43125.038893771016,-65817.60408180021,-0.6041491401724008,2,3,5,7,20,5,4,4,2,2,2,6,0,1,6,2,-4,-0.6666666666666666,0,0,0,0,0,0,,,,,2,3,0,0.2577364708900886,0.0236077465913251,1,1,1,0,41.0,12201.18403054585,24356.31843083698,3274.7681968884526,8926.415833657396,1255341.6820651558,1188330.6015276844,medium_value,1,0,0,0,activity_drop,no_recent_complaints,medium_digital_engagement
319,M,Shymkent,large_city,premium,unemployed,medium,30,50,premium,0,1352087.7038520952,2025-03-01,1320,51,4,1,2,1,1,0,0,1,0,158,199.0,6,9,17,35,213260.33107552788,292317.0628132672,566806.8965189817,1586814.22441745,35543.38851258798,33341.5821481754,130183.22981729034,0.9516976501008207,4,6,17,63,2,5,3,1,0.7007059008967611,0.2415356922922924,0.0577584068109465,11,6,-5,-0.4545454545454545,584711.8784564314,213260.33107552788,-371451.5473809036,-0.6352727917234907,4,5,6,10,19,8,19,44,69,2,2,3,1,1,6,4,-2,-0.3333333333333333,0,0,0,0,0,0,,,,,0,2,1,0.4501575766963516,0.1402767732839776,1,0,1,0,3.0,29686.935894402966,67437.74176349666,4439.0830341791925,25247.85286022377,2204646.5328597515,2211144.2691363767,high_value,0,3,1,0,transaction_active,no_recent_complaints,medium_digital_engagement
2019,F,Atyrau,large_city,medium,self_employed,low,71,44,mass,0,412920.7074952388,2025-03-01,2550,45,3,0,3,1,1,0,0,0,0,408,,5,9,13,30,49377.00873746246,97444.44447846113,103325.1472545504,325863.1255745083,9875.401747492491,7948.088250350031,33475.46111562523,1.0,0,5,13,33,1,6,1,1,0.4512438787094925,0.2483050195693546,0.3004511017211527,5,5,0,0.0,65521.44239492762,49377.00873746246,-16144.433657465152,-0.2463992407272613,2,4,5,5,10,4,10,57,6,1,1,4,0,0,5,2,-3,-0.6,0,0,0,0,0,0,,,,,0,3,0,0.0224970997028355,0.0093874273207234,2,1,2,1,16.0,12699.83169699673,29477.21665317991,4775.997387302145,7923.8343096945855,1854759.103853102,1699545.541690779,medium_value,0,9,3,0,activity_drop,no_recent_complaints,low_digital_engagement
219,F,Almaty,large_city,high,employee,medium,79,19,affluent,0,1050920.147270744,2025-03-01,2790,20,1,0,1,1,0,0,0,1,0,547,,4,6,6,25,252992.3288744505,482560.6924053766,457186.5748010431,1561628.704717693,63248.082218612624,76197.76246684052,165251.79288116845,0.9779567025752902,0,4,6,43,1,3,1,0,0.6364291774802676,0.2537781839609386,0.1097926385587937,8,4,-4,-0.5,599218.2204718022,252992.3288744505,-346225.89159735164,-0.5777960011375259,4,9,11,9,27,4,27,19,47,2,2,6,1,1,6,4,-2,-0.3333333333333333,1,1,0,0,0,0,4.327850976673513,3.0,29.0,,1,3,0,0.0,0.0,3,2,0,0,78.0,21332.83709695044,47936.342648050144,3573.200205287077,17759.63689166336,3377416.2917070114,3778886.6088145305,high_value,0,3,7,0,moderate_activity,no_recent_complaints,medium_digital_engagement
2096,M,North_KZ,large_city,medium,employee,medium,39,74,mass,0,298338.14520662744,2025-03-01,1590,75,2,1,2,1,1,0,0,1,0,38,850.0,2,5,13,26,60896.83429197207,162480.11153063335,474589.51197955554,823740.4179147523,30448.41714598604,36506.88553688889,136248.4830471844,0.9470071561255616,0,2,13,39,2,7,2,1,0.6152203192715422,0.127675774627475,0.2571039061009829,7,2,-5,-0.7142857142857143,369968.6322549619,60896.83429197207,-309071.79796298983,-0.8354000069659816,2,2,6,4,17,4,17,59,71,1,2,5,1,1,7,2,-5,-0.7142857142857143,0,0,0,0,0,0,,,,,0,1,0,0.2582787421312119,0.0584146654976311,0,0,0,0,79.0,9763.619105247755,17503.84848155444,3214.5986372141583,6549.020468033597,834946.7423539533,782033.019921023,medium_value,1,0,0,0,activity_drop,no_recent_complaints,medium_digital_engagement
49,F,Astana,large_city,low,unemployed,low,75,37,mass,0,120524.18382246804,2025-03-01,2670,38,3,1,2,1,0,0,1,0,1,33,582.0,7,13,18,33,40575.49477680855,83310.59146565251,100073.91390467924,171950.47100686972,5796.499253829793,5559.661883593291,14065.411621553116,1.0,0,7,18,11,3,8,3,1,0.7902898586676091,0.1397819145464457,0.0699282267859451,11,7,-4,-0.3636363636363636,61059.71466944609,40575.49477680855,-20484.219892637542,-0.3354784738764546,2,3,4,3,10,8,10,69,6,0,1,2,0,1,3,2,-1,-0.3333333333333333,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,5430.595572731884,11587.998415750291,4740.871235890266,689.7243368416184,216426.08322245668,202431.676736358,low_value,0,13,2,1,transaction_active,no_recent_complaints,low_digital_engagement
669,M,Almaty,medium_city,low,employee,medium,19,54,mass,1,168830.48312857313,2025-03-01,990,55,1,1,1,1,0,0,0,1,1,697,576.0,8,16,22,34,41371.32929247709,94681.96563919078,102243.54771667316,187563.0336575188,5171.416161559637,4647.433987121507,11940.154844789691,1.0,0,4,6,46,4,5,3,4,0.8004062220802914,0.1942021537186783,0.0053916242010301,8,8,0,0.0,35138.74405705385,41371.32929247709,6232.585235423241,0.1773707456733102,3,6,9,11,26,3,24,32,30,2,3,4,0,0,7,3,-4,-0.5714285714285714,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,5730.968321732493,12645.77540934099,2959.936136260947,2771.0321854715457,960335.6938322732,886025.2656288495,low_value,0,8,5,0,activity_drop,no_recent_complaints,medium_digital_engagement
2138,F,Aktobe,large_city,high,entrepreneur,medium,36,42,affluent,0,780263.1747363383,2025-03-01,1500,43,0,1,0,1,0,0,1,1,0,562,758.0,2,8,12,20,43490.64399348601,167204.90359747797,282610.9607597449,471188.3333774096,21745.321996743005,23550.91339664541,78148.73667493985,0.9832915553078206,0,2,12,48,1,6,2,2,0.7125365976836027,0.1525566494578377,0.1349067528585597,9,2,-7,-0.7777777777777778,195489.36715011287,43490.64399348601,-151998.72315662686,-0.7775293632206077,5,9,14,9,27,7,27,4,54,2,3,4,1,1,11,5,-6,-0.5454545454545454,0,0,0,0,0,0,,,,,1,2,1,0.2519208206619036,0.016036343102801,1,1,0,1,16.0,14100.62087245484,32841.06622949837,2892.733037624462,11207.88783483038,676059.1268802992,658183.1039228921,medium_value,0,5,4,0,activity_drop,no_recent_complaints,medium_digital_engagement
2311,F,Shymkent,large_city,medium,retired,high,22,35,pensioner,0,389420.298814792,2025-03-01,1080,36,2,0,1,1,0,0,0,1,1,677,,2,6,8,27,24983.34472739375,109044.8600745434,104061.0778010624,340751.2485278211,12491.672363696876,13007.6347251328,50617.63042700911,0.93416975801699,1,2,8,69,1,2,1,1,0.5997843682564046,0.182343331303119,0.2178723004404763,6,2,-4,-0.6666666666666666,104783.91548790768,24983.34472739375,-79800.57076051393,-0.7615727126528604,4,9,14,14,39,5,38,36,34,5,5,8,1,2,11,4,-7,-0.6363636363636364,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,9493.20504316958,18652.495120275977,2701.155448743775,6792.049594425804,999874.1525593308,1042396.8648883709,medium_value,1,0,0,0,activity_drop,no_recent_complaints,medium_digital_engagement
1937,M,East_KZ,rural,low,retired,low,32,30,pensioner,0,138142.87299492772,2025-03-01,1380,31,0,1,0,1,0,0,0,1,0,67,100.0,0,8,10,18,0.0,29631.467190872183,31765.00845452391,65674.34829401861,0.0,3176.500845452392,13767.027307053137,1.0,0,0,10,54,1,2,2,1,0.7205211972464632,0.1988219827563309,0.0806568199972057,2,0,-2,-1.0,8105.103937027216,0.0,-8105.103937027216,-1.0,1,2,5,6,15,4,5,27,47,1,1,5,0,1,5,1,-4,-0.8,0,0,0,0,0,0,,,,,0,2,0,0.3984087971287927,0.1725314509245892,0,1,1,0,60.0,3432.004929303637,6626.243141966931,2761.6807502598344,670.3241790438024,225244.59504507907,225381.97883640547,low_value,0,6,0,0,activity_drop,no_recent_complaints,low_digital_engagement
867,F,Aktobe,small_city,low,employee,medium,65,56,mass,1,166994.81124456407,2025-03-01,2370,57,1,1,1,1,0,0,1,1,1,427,842.0,11,17,27,44,115909.64785682404,156437.2822737075,269961.280673647,494775.5404898698,10537.24071425673,9998.565950875814,32746.877245313528,0.9696126700999276,0,11,27,67,4,6,2,3,0.4227283451677019,0.2886753423520223,0.2885963124802757,13,11,-2,-0.1538461538461538,94638.89142691488,115909.64785682404,21270.75642990916,0.2247570328561547,4,6,8,7,16,8,16,63,68,2,3,3,1,1,6,4,-2,-0.3333333333333333,0,0,0,0,0,0,,,,,0,1,1,0.2199782000071349,0.0417903309145942,1,1,0,0,1.0,4889.854651928276,9105.341890935862,2333.8398900508228,2556.0147618774536,514108.9058120844,489351.409767012,low_value,0,20,0,0,transaction_active,no_recent_complaints,medium_digital_engagement
2257,F,Astana,medium_city,medium,entrepreneur,medium,65,39,sme_owner,0,353691.0152182327,2025-03-01,2370,40,2,2,2,1,0,0,0,1,0,364,882.0,3,6,12,33,59707.01601369907,109073.98835777558,205819.1042232377,604308.9292071367,19902.33867123302,17151.59201860314,66403.79575730674,1.0,0,3,12,65,2,5,2,1,0.4239341925331371,0.3916334440528625,0.1844323634140004,8,3,-5,-0.625,132930.33805054793,59707.01601369907,-73223.32203684887,-0.5508398091111831,3,6,10,11,24,1,21,73,39,4,1,7,1,1,4,3,-1,-0.25,0,0,0,0,0,0,,,,,0,3,0,0.3899372467071342,0.0702351511932905,2,1,1,1,24.0,6954.765835119013,14571.098985070728,3960.477315658424,2994.288519460589,293446.07467215805,256469.1479393688,low_value,0,5,6,0,activity_drop,no_recent_complaints,medium_digital_engagement
169,M,Karaganda,large_city,medium,retired,medium,59,48,pensioner,0,411783.1472947229,2025-03-01,2190,49,0,0,0,1,1,0,0,1,0,47,,0,3,4,15,0.0,60059.72293067891,83070.01045320772,370619.4426734516,0.0,20767.50261330193,25989.88624480866,0.8832000740879525,0,0,4,53,1,2,0,0,0.5107061664238686,0.3204123544088621,0.1688814791672691,0,0,0,0.0,0.0,0.0,0.0,0.0,2,3,4,6,19,1,17,65,56,3,3,5,1,1,3,2,-1,-0.3333333333333333,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,5523.748144078474,11834.900680051804,2278.1614878191062,3245.586656259368,1016822.1701087158,1028867.8702729172,low_value,0,1,2,0,moderate_activity,no_recent_complaints,medium_digital_engagement
1259,F,South_KZ,medium_city,medium,employee,low,50,29,mass,1,268011.4894821782,2025-03-01,1920,30,2,0,2,1,1,0,0,1,1,382,,7,16,23,33,29295.51516962404,48698.12839903318,103560.32917955505,144891.97537242094,4185.073595660577,4502.62300780674,5866.3569579397845,0.9857398025135888,0,7,23,21,3,5,2,3,0.5799178007294726,0.3850462143706036,0.0350359848999236,9,7,-2,-0.2222222222222222,44827.91250075181,29295.51516962404,-15532.39733112777,-0.3464894184146379,1,2,2,6,13,1,13,20,33,1,1,5,0,0,3,1,-2,-0.6666666666666666,0,1,0,0,1,0,2.918222501608785,2.0,85.0,,1,1,0,0.2228138917470623,0.0695684020096654,0,1,0,0,9.0,7439.701073587987,15610.204271467574,4050.837596656231,3388.8634769317555,198408.2946140736,201000.98731096217,low_value,0,16,0,0,activity_drop,no_recent_complaints,low_digital_engagement
510,M,Atyrau,medium_city,medium,entrepreneur,medium,28,42,sme_owner,0,349285.4338628823,2025-03-01,1260,43,4,0,2,0,1,0,0,1,0,801,,8,22,28,60,240069.8411560905,756162.487159731,756133.6337503981,2171200.040780034,30008.73014451132,27004.772633942783,65678.81085169522,0.9484049185404078,2,8,28,46,3,12,6,3,0.6505345803514497,0.2293361205491708,0.1201292990993793,9,8,-1,-0.1111111111111111,213695.9768354498,240069.8411560905,26373.864320640743,0.1234176923272128,3,6,7,8,21,7,21,27,61,1,3,5,0,0,4,3,-1,-0.25,1,2,2,0,0,0,3.067987272165747,2.0,3.0,14.0,1,1,0,0.5392337467145356,0.2624378192262958,0,1,0,0,85.0,12451.44200511803,24101.49346376951,4986.2447140578415,7465.197291060188,1045625.77733889,1068335.655355491,medium_value,0,9,1,0,transaction_active,complaint_risk,medium_digital_engagement
368,F,Karaganda,small_city,low,employee,medium,57,39,mass,1,119100.44738999072,2025-03-01,2130,40,2,0,1,1,0,0,0,1,1,582,,6,13,21,34,38380.107795505566,77223.27481531016,153177.74310677455,267982.15313269675,6396.684632584261,7294.17824317974,20079.429078361674,1.0,0,6,21,6,3,6,2,3,0.4525256731290777,0.3581008600376015,0.1893734668333206,10,6,-4,-0.4,54205.493232341374,38380.107795505566,-15825.385436835808,-0.2919516914826944,1,4,6,10,21,5,21,46,42,3,2,8,1,0,3,1,-2,-0.6666666666666666,0,0,0,0,0,0,,,,,1,1,0,0.4924721680627363,0.0289376002721481,0,0,0,0,19.0,5244.798100192594,11570.731011845914,3703.585015987273,1541.2130842053211,201126.1946314427,212885.1184643798,low_value,0,9,3,0,activity_drop,no_recent_complaints,medium_digital_engagement
1628,M,Shymkent,medium_city,medium,unemployed,medium,82,36,mass,0,330273.15195860475,2025-03-01,2880,37,2,1,2,0,0,0,0,1,1,394,497.0,6,10,16,30,84585.81637663982,163010.98478788807,132286.40905727868,319014.34729158826,14097.636062773305,8267.900566079918,27550.734958334186,0.9474208813626565,1,6,16,67,2,7,3,2,0.5845850474824859,0.3295608267379754,0.0858541257795388,8,6,-2,-0.25,125085.58140169432,84585.81637663982,-40499.76502505451,-0.3237764462635813,2,4,7,9,17,4,17,40,70,2,1,3,1,1,4,2,-2,-0.5,0,0,0,0,0,0,,,,,1,3,1,0.2406221774468091,0.0331151900729509,0,1,0,0,29.0,6284.658617894037,12196.305527822542,3526.227605436524,2758.431012457513,170202.94139677758,152598.83145409843,low_value,0,9,2,0,transaction_active,no_recent_complaints,medium_digital_engagement
1421,F,Almaty,large_city,medium,entrepreneur,high,57,26,sme_owner,0,360592.068946488,2025-03-01,2130,27,3,0,2,1,0,0,0,1,0,362,,6,10,20,40,79481.3200934266,157550.71127236023,251621.6105724729,595589.1159971717,13246.886682237768,12581.080528623646,51993.01518212559,1.0,0,6,20,46,3,10,4,3,0.6264630497407494,0.1388117641419457,0.2347251861173048,6,6,0,0.0,83999.96836128026,79481.3200934266,-4518.648267853656,-0.0537934520215429,6,11,16,15,53,2,9,45,55,4,7,13,1,3,6,6,0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,10973.445541960557,22578.20204890347,3403.705296463332,7569.740245497225,668216.7527351555,703960.2334985464,medium_value,0,8,6,0,digital_active,no_recent_complaints,digital_power_user
1881,F,Shymkent,large_city,medium,self_employed,medium,65,56,mass,0,301334.37401896063,2025-03-01,2370,57,1,1,1,1,1,0,0,1,0,158,347.0,2,2,4,9,30159.414352852164,24959.29409473512,50104.52522794,126055.53986293242,15079.707176426082,12526.131306984998,40265.05893465234,1.0,0,2,4,55,0,2,1,0,0.7395688676047546,0.1889156444204234,0.0715154879748219,10,2,-8,-0.8,142825.4034126617,30159.414352852164,-112665.98905980952,-0.7888371841967541,1,3,4,5,13,7,13,42,72,2,1,1,0,1,9,1,-8,-0.8888888888888888,0,0,0,0,0,0,,,,,1,2,0,0.213675462823384,0.09923658575433,0,2,0,1,26.0,7159.170543205102,16551.24374052161,3502.9028529982675,3656.267690206834,1257843.1890446914,1265764.0850126222,low_value,0,3,2,0,activity_drop,no_recent_complaints,medium_digital_engagement
1991,M,Shymkent,large_city,medium,retired,high,79,46,pensioner,0,308335.34065219254,2025-03-01,2790,47,0,2,0,1,1,0,1,1,0,354,808.0,4,8,9,14,46646.6331496019,99369.12619581692,114645.85179751598,153639.28557796052,11661.658287400474,12738.427977501777,50740.51190176696,0.9034186868966564,1,4,2,63,2,4,1,1,0.6511872890595531,0.3054308759618023,0.0433818349786446,4,4,0,0.0,40213.61752025874,46646.6331496019,6433.015629343157,0.1599710751240508,3,10,14,16,44,2,39,36,55,4,7,6,1,2,4,3,-1,-0.25,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,7234.241434859855,16412.639388477648,2059.5339638934656,5174.707470966389,798824.1130303303,845555.1948333172,medium_value,0,4,7,0,moderate_activity,no_recent_complaints,medium_digital_engagement
1058,M,South_KZ,medium_city,medium,employee,high,51,20,mass,1,237840.17711516708,2025-03-01,1950,21,0,1,0,1,1,0,0,1,1,547,241.0,4,9,14,26,17869.91554564864,49918.9795431873,107598.84848493122,130933.20080178793,4467.47888641216,7685.632034637944,26355.869732542924,0.9582627071959404,2,4,3,71,2,3,3,2,0.7854627541166389,0.1907071819801097,0.0238300639032513,8,4,-4,-0.5,40750.12189123996,17869.91554564864,-22880.20634559132,-0.5614757768493907,4,9,13,14,27,1,27,21,44,4,2,11,1,1,9,4,-5,-0.5555555555555556,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,0,,4673.476742406121,8438.668167766715,2088.5002422175216,2584.9765001885994,274970.6994459237,250633.24460772105,low_value,0,6,4,0,activity_drop,no_recent_complaints,medium_digital_engagement
